0.000000000000000000e+00,3.259574704520790123e-01,2.234526547289681642e-01,4.758642857142000708e-04,4.758642857142000708e-04,4.758642857142000708e-04,1.262491528670929952e+00,6.421004793227129692e-01,-3.111233548961140016e+00,6.743897192817379285e-168,2.544210024474340178e-172,1.259394336141780068e-143
1.262491528670929911e-02,3.323784752474104320e-01,1.923403192331118450e-01,4.758645336921010880e-04,4.758637599415507487e-04,4.758630843280699523e-04,1.290330191334038812e+00,6.344618252567908456e-01,-3.142228070099875481e+00,3.518583764422464810e+02,3.518583770999891271e+02,3.518583771544275578e+02
2.552821720004968403e-02,3.387230939508918404e-01,1.609180386360976878e-01,3.519059665191650144e+00,3.519059643165342255e+00,3.519059621105268043e+00,1.303015616779570118e+00,5.704841942414784484e-01,-3.367092572509118309e+00,3.518583771182513829e+02,3.518583771019360711e+02,3.518583771818793480e+02
3.855837336784538605e-02,3.444279360343210361e-01,1.272471104041785761e-01,7.037643431147088791e+00,7.037643423756900773e+00,7.037643358931641835e+00,1.318826832052675702e+00,5.029851654284733797e-01,-3.574002736631063382e+00,3.518583770938860766e+02,3.518583771069637010e+02,3.518583771795541111e+02
5.174664168837086325e-02,3.494577876742858136e-01,9.150708609276024530e-02,1.055622719688392763e+01,1.055622720376956458e+01,1.055622709667393089e+01,1.336506133021846399e+00,4.326365256817048532e-01,-3.769127178524400268e+00,3.518583770574347227e+02,3.518583771118724712e+02,3.518583771767848134e+02
6.511170301859063592e-02,3.537841530531236067e-01,5.381581431468339394e-02,1.407481096226552530e+01,1.407481098463114222e+01,1.407481083435099301e+01,1.354992319051109728e+00,3.601912422444319972e-01,-3.957513909272110109e+00,3.518583769998662092e+02,3.518583771163317806e+02,3.518583771734419088e+02
7.866162620910159553e-02,3.573860657861180345e-01,1.424067661192755796e-02,1.759339472705662288e+01,1.759339476489767407e+01,1.759339457200608337e+01,1.373391066267576122e+00,2.864511533979401392e-01,-4.143268713488510890e+00,3.518583769007164506e+02,3.518583771202098092e+02,3.518583771693675999e+02
9.239553687177694263e-02,3.602505774061500188e-01,-2.719201055988487020e-02,2.111197849087578859e+01,2.111197854561997644e+01,2.111197830965890176e+01,1.390949775381768561e+00,2.122404382963685165e-01,-4.329708600535502327e+00,3.518583767050738516e+02,3.518583771233968491e+02,3.518583771643536124e+02
1.063050346255939999e-01,3.623729817581505253e-01,-7.048909612038040118e-02,2.463056225276582367e+01,2.463056232612693819e+01,2.463056204721214471e+01,1.407035437184700255e+00,1.383827212637127602e-01,-4.519495861265103720e+00,3.518583762562269044e+02,3.518583771258246884e+02,3.518583771581033375e+02
1.203753889974392699e-01,3.637568089277163352e-01,-1.156840574159724438e-01,2.814914601012809570e+01,2.814914610658079397e+01,2.814914578467892170e+01,1.421116687468074291e+00,6.568245727571042636e-02,-4.714745580513631573e+00,3.518583749845104762e+02,3.518583771274498986e+02,3.518583771502007380e+02
1.345865558721188182e-01,3.644136332827980773e-01,-1.628315127660468209e-01,3.166772975476843754e+01,3.166772988740109795e+01,3.166772952214441617e+01,1.432748627352631754e+00,-5.090570225526391823e-03,-4.917118942221933686e+00,3.518583696980029458e+02,3.518583771282015391e+02,3.518583771400604974e+02
1.489140421456431329e-01,3.643627273924326948e-01,-2.120026997042441796e-01,3.518631344662232863e+01,3.518631366792062209e+01,3.518631325939475119e+01,1.441559537220129084e+00,-7.321336470132955299e-02,-5.127903618478173442e+00,3.518583587322899007e+02,3.518583771279649000e+02,3.518583771268578175e+02
